Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
405/647	22448.6	26189.4	22497.5	26196.4	601.09003	4587.90186	352.69342	0.37030	0.62907	411.18140	4645.65137	3246	1	2	1	152	181.14	402.20622	17.14382	22448.6	26189.4	22497.5	26196.4	152.0	152.0
405/647	20160.2	20300.8	20209.0	20307.8	683.93433	3808.50122	301.25198	0.91205	0.87780	436.02942	3738.26489	3248	1	3	1	22	51.1371	333.87873	15.72917	20160.2	20300.8	20209.0	20307.8	22.0	22.0
405/647	19896.0	16166.0	19944.9	16173.0	1131.67932	6585.68213	307.96313	0.83982	0.79850	463.50809	6250.29785	3251	1	0	1	51	80.1324	577.34502	10.58097	19896.0	16166.0	19944.9	16173.0	51.0	51.0
405/647	20323.8	14632.6	20372.7	14639.6	2550.19263	23276.87305	306.39279	0.60060	1.17894	456.07904	22753.04883	3256	2	0	1	-62	-32.8755	2040.60665	4.78721	20323.8	14632.6	20372.7	14639.6	-62.0	-62.0
405/647	20701.0	13453.2	20749.8	13460.2	1589.30347	27366.77539	316.29434	0.16133	1.02253	473.77457	26650.90625	3272	3	0	1	-17	12.0993	2399.15489	4.95889	20701.0	13453.2	20749.8	13460.2	-17.0	-17.0
405/647	21160.4	12779.7	21209.3	12786.7	1128.95105	13159.14355	337.23080	0.62505	0.98545	449.33646	12562.17676	3297	2	0	1	3	32.06	1153.61869	8.56807	21160.4	12779.7	21209.3	12786.7	3.0	3.0
405/647	20773.2	13452.6	20822.0	13459.6	869.75275	8232.58887	392.76279	1.32715	1.39399	487.07031	8259.53906	3303	1	0	1	-248	-218.949	721.72390	13.26397	20773.2	13452.6	20822.0	13459.6	-248.0	-248.0
405/647	22279.7	25840.2	22328.5	25847.2	2068.82471	19908.16211	335.03909	0.57122	1.09494	440.51242	19075.37891	3311	2	0	1	-47	-17.9621	1745.28288	6.07292	22279.7	25840.2	22328.5	25847.2	-47.0	-47.0
405/647	22286.2	25835.8	22335.0	25842.8	1169.01404	89574.03125	314.12567	0.24348	1.09040	436.15811	87726.55469	3314	12	2	1	-39	-9.96681	7852.65973	2.80229	22286.2	25835.8	22335.0	25842.8	-39.0	-39.0
405/647	20242.0	12169.8	20290.8	12176.8	661.32684	9740.33789	321.94400	0.83525	0.68133	471.32074	9585.47754	3320	2	2	1	100	129.024	853.90328	10.36600	20242.0	12169.8	20290.8	12176.8	100.0	100.0
405/647	20243.3	12165.6	20292.2	12172.6	599.17291	13524.53320	350.84586	0.07050	0.70327	457.22363	13252.72852	3323	3	6	1	127	156.019	1185.65119	10.35266	20243.3	12165.6	20292.2	12172.6	127.0	127.0
405/647	20314.4	20127.2	20363.2	20134.2	1165.12805	13579.27344	295.29047	1.01335	1.12394	494.42804	12598.59961	3328	2	1	1	-44	-14.9889	1190.45009	6.97169	20314.4	20127.2	20363.2	20134.2	-44.0	-44.0
405/647	20085.2	19489.5	20134.0	19496.5	710.71149	13794.08594	389.38336	1.42390	0.77581	459.13513	13484.53906	3330	2	5	1	155	184.008	1209.28199	10.51939	20085.2	19489.5	20134.0	19496.5	155.0	155.0
405/647	20090.9	16100.7	20139.7	16107.7	869.62219	6305.46191	343.75827	0.14291	1.53964	449.19562	6164.15332	3336	1	4	1	-188	-159.001	552.77904	12.94534	20090.9	16100.7	20139.7	16107.7	-188.0	-188.0
405/647	21052.0	12926.2	21100.8	12933.2	1028.28784	6342.32275	317.04935	0.18214	0.95736	458.31686	6252.07861	3342	1	1	1	5	33.9891	556.01051	11.38016	21052.0	12926.2	21100.8	12933.2	5.0	5.0
405/647	20132.6	20169.6	20181.4	20176.6	540.93292	9286.12695	336.66147	0.16558	0.80758	449.68054	9002.97266	3345	2	3	1	74	102.984	814.08411	11.44897	20132.6	20169.6	20181.4	20176.6	74.0	74.0
405/647	20567.4	13796.1	20616.3	13803.1	2776.93848	31714.50781	310.26816	0.40267	1.02003	481.10327	31388.25391	3354	3	0	1	-17	11.9702	2780.30624	4.32653	20567.4	13796.1	20616.3	13803.1	-17.0	-17.0
405/647	22597.9	26505.6	22646.7	26512.6	630.21661	18741.53320	319.53268	0.14463	0.91675	433.91107	18683.05078	3356	4	4	1	20	48.967	1643.00837	7.26921	22597.9	26505.6	22646.7	26512.6	20.0	20.0
405/647	20951.0	22815.7	20999.8	22822.7	1193.57092	9109.30469	352.67816	0.84735	1.27693	495.94299	8769.42578	3359	1	0	1	-143	-114.038	798.58268	10.30741	20951.0	22815.7	20999.8	22822.7	-143.0	-143.0
405/647	20736.1	22558.4	20784.9	22565.4	1207.65186	20635.47656	314.44794	0.28289	0.95813	435.66177	20097.36523	3375	3	1	1	4	32.9371	1809.04413	5.98492	20736.1	22558.4	20784.9	22565.4	4.0	4.0
405/647	21561.0	24525.3	21609.8	24532.3	665.33179	12485.58789	352.18738	1.12263	1.16023	452.54120	11859.94043	3380	2	1	1	-94	-65.0708	1094.57029	9.62892	21561.0	24525.3	21609.8	24532.3	-94.0	-94.0
405/647	21014.9	22974.4	21063.7	22981.4	699.83490	7289.78662	412.02127	1.35541	1.45756	466.52124	6919.75684	3381	1	4	1	-292	-263.072	639.07154	15.70335	21014.9	22974.4	21063.7	22981.4	-292.0	-292.0
405/647	21029.6	23355.7	21078.4	23362.7	740.96307	20651.83789	307.99274	0.53068	0.96490	433.32373	20474.62695	3393	4	1	1	-1	27.9088	1810.47848	6.31182	21029.6	23355.7	21078.4	23362.7	-1.0	-1.0
405/647	19958.0	19267.1	20006.8	19274.1	540.56909	33328.20313	397.28699	0.40091	1.65621	445.41916	32516.32031	3405	4	3	1	-293	-264.11	2921.77358	6.49364	19958.0	19267.1	20006.8	19274.1	-293.0	-293.0
405/647	20245.7	16793.4	20294.5	16800.4	975.94434	11399.31836	311.96466	0.38118	0.95733	436.56396	11214.80176	3412	2	1	1	3	31.8788	999.34062	8.42419	20245.7	16793.4	20294.5	16800.4	3.0	3.0
405/647	21149.1	12752.0	21197.9	12759.0	541.43555	19613.34570	347.59708	1.02542	0.99471	467.12683	18950.48633	3413	3	1	1	4	32.8773	1719.43729	7.48210	21149.1	12752.0	21197.9	12759.0	4.0	4.0
405/647	22579.2	26322.9	22628.1	26329.9	951.95746	8772.28320	298.98483	1.10246	0.82538	433.40930	8185.53418	3414	2	1	1	36	64.8757	769.03712	9.73408	22579.2	26322.9	22628.1	26329.9	36.0	36.0
405/647	20766.9	16152.0	20815.8	16159.0	771.85034	15045.76172	330.04041	0.06512	1.31074	448.95142	14654.77441	3426	3	2	1	-118	-89.1432	1319.01228	8.46212	20766.9	16152.0	20815.8	16159.0	-118.0	-118.0
405/647	19860.2	17723.9	19909.0	17730.9	552.80835	23584.95898	350.52374	0.74646	1.29057	454.86682	23131.83594	3432	3	2	1	-143	-114.153	2067.61552	6.46336	19860.2	17723.9	19909.0	17730.9	-143.0	-143.0
405/647	20173.1	19360.7	20221.9	19367.6	1148.81921	7721.49121	330.96707	0.05449	1.37651	441.38239	7515.44043	3435	1	0	1	-135	-106.157	676.91765	10.28095	20173.1	19360.7	20221.9	19367.6	-135.0	-135.0
405/647	20185.6	14503.4	20234.4	14510.4	813.70123	38314.62109	327.72491	0.17403	0.79423	485.46381	37697.37500	3449	5	3	1	70	98.8205	3358.91639	4.68632	20185.6	14503.4	20234.4	14510.4	70.0	70.0
405/647	20669.4	13579.0	20718.2	13586.0	2187.97388	16977.25195	310.46591	0.45845	1.19670	456.64844	16715.57813	3459	2	0	1	-69	-40.1952	1488.33965	6.18082	20669.4	13579.0	20718.2	13586.0	-69.0	-69.0
405/647	20458.1	20530.2	20507.0	20537.2	631.70905	6304.70508	403.30524	0.45670	1.66102	436.30679	6078.26221	3466	1	4	1	-303	-274.206	552.71269	16.74581	20458.1	20530.2	20507.0	20537.2	-303.0	-303.0
405/647	20582.5	22015.6	20631.3	22022.6	661.06805	19110.33984	343.51575	0.61656	0.87353	450.88779	18687.24805	3470	3	6	1	57	85.7875	1675.34043	7.41170	20582.5	22015.6	20631.3	22022.6	57.0	57.0
405/647	20015.0	15608.9	20063.8	15615.9	1462.14758	7997.43408	298.56561	0.89292	0.98657	471.99457	8051.13574	3472	1	1	1	-9	19.7843	701.10865	8.70737	20015.0	15608.9	20063.8	15615.9	-9.0	-9.0
405/647	19900.7	17145.2	19949.5	17152.2	1824.28064	29499.31250	335.96994	0.08028	1.44489	462.48495	29384.19922	3476	3	0	1	-158	-129.222	2586.10738	5.09277	19900.7	17145.2	19949.5	17152.2	-158.0	-158.0
405/647	21260.2	12456.5	21309.1	12463.4	541.83124	5823.89941	418.53806	0.03694	0.55873	449.18881	5429.39209	3484	1	1	1	250	278.765	510.56204	19.33960	21260.2	12456.5	21309.1	12463.4	250.0	250.0
405/647	20330.2	14240.9	20379.0	14247.9	1448.58606	9131.28027	320.51895	0.04493	0.95995	465.23251	8958.18652	3492	1	0	1	6	34.7528	800.50921	8.71268	20330.2	14240.9	20379.0	14247.9	6.0	6.0
405/647	21427.9	12427.3	21476.7	12434.3	1413.92578	9956.87891	338.77264	0.35828	1.30416	473.37183	9549.70410	3507	1	0	1	-128	-99.2708	872.88672	8.90365	21427.9	12427.3	21476.7	12434.3	-128.0	-128.0
405/647	20921.1	23375.5	20970.0	23382.5	1151.15015	13947.68945	304.21201	0.63829	1.06662	427.21045	13507.47656	3521	3	1	1	-31	-2.29286	1222.74791	7.75286	20921.1	23375.5	20970.0	23382.5	-31.0	-31.0
405/647	20922.2	23359.7	20971.1	23366.7	566.67145	7509.41211	315.07272	0.20225	1.06984	413.88486	7686.75732	3525	2	6	1	-33	-4.29916	658.32538	11.91867	20922.2	23359.7	20971.1	23366.7	-33.0	-33.0
405/647	20098.2	20232.3	20147.0	20239.3	885.79462	9656.24512	306.36346	0.73375	0.86796	436.78375	9603.81250	3527	2	6	1	28	56.6977	846.53114	9.37707	20098.2	20232.3	20147.0	20239.3	28.0	28.0
405/647	21749.9	12216.3	21798.7	12223.3	652.52777	6997.08936	418.04135	1.27383	1.49554	457.63330	6533.83447	3533	1	4	1	-306	-277.312	613.41173	16.56037	21749.9	12216.3	21798.7	12223.3	-306.0	-306.0
405/647	20070.0	19806.1	20118.8	19813.1	948.88354	10576.28711	303.43274	0.76405	0.91872	446.88422	9974.78906	3538	2	6	1	11	39.6804	927.18819	8.62976	20070.0	19806.1	20118.8	19813.1	11.0	11.0
405/647	20698.7	15982.8	20747.5	15989.8	543.50488	19786.78320	308.86621	0.48213	1.15142	461.83972	18991.02539	3541	4	4	1	-56	-27.3244	1734.64199	6.70786	20698.7	15982.8	20747.5	15989.8	-56.0	-56.0
405/647	20674.6	22381.2	20723.4	22388.2	1184.30737	12735.94238	343.86578	0.33263	0.79318	433.17215	12128.07227	3543	2	2	1	88	116.672	1116.51804	8.97696	20674.6	22381.2	20723.4	22388.2	88.0	88.0
405/647	20935.8	13040.0	20984.6	13047.0	1145.19006	8849.10156	354.87128	1.33374	1.04023	419.07733	8467.06738	3545	1	1	1	-21	7.66934	775.77153	10.13218	20935.8	13040.0	20984.6	13047.0	-21.0	-21.0
405/647	20568.3	22025.9	20617.1	22032.9	667.02142	36315.92969	344.01840	0.60580	0.86477	462.42035	35264.09766	3545	5	3	1	61	89.6693	3183.69771	5.20840	20568.3	22025.9	20617.1	22032.9	61.0	61.0
405/647	20122.0	19235.9	20170.8	19242.9	551.93494	4223.92236	353.16208	0.97734	1.23517	407.18552	4077.36182	3551	1	4	1	-129	-100.34	370.29733	18.38827	20122.0	19235.9	20170.8	19242.9	-129.0	-129.0
405/647	22156.3	25683.2	22205.1	25690.2	1119.36243	7653.84863	333.82172	0.04714	0.77631	507.00397	7100.90137	3552	1	1	1	82	110.658	670.98765	10.94646	22156.3	25683.2	22205.1	25690.2	82.0	82.0
405/647	22546.4	25899.1	22595.3	25906.1	854.04498	7024.84473	366.13229	0.69395	1.42903	454.33426	7171.80811	3557	1	4	1	-206	-177.35	615.84496	13.17304	22546.4	25899.1	22595.3	25906.1	-206.0	-206.0
405/647	21093.7	23675.7	21142.5	23682.7	520.65540	18294.79297	334.76791	0.55718	1.01525	461.26984	17880.44727	3562	4	2	1	-11	17.6426	1603.84413	8.19729	21093.7	23675.7	21142.5	23682.7	-11.0	-11.0
405/647	19884.4	16068.9	19933.2	16075.9	1063.24329	13361.00000	348.32523	0.66363	0.84125	443.11841	12625.08008	3564	2	6	1	75	103.639	1171.31478	8.87706	19884.4	16068.9	19933.2	16075.9	75.0	75.0
405/647	20137.3	19682.2	20186.1	19689.2	579.58350	3454.36304	311.66354	0.42620	1.20963	417.17151	3483.71216	3577	1	1	1	-73	-44.3811	302.83261	17.82700	20137.3	19682.2	20186.1	19689.2	-73.0	-73.0
405/647	20235.0	15299.3	20283.8	15306.3	503.57437	5592.18408	425.42105	0.29715	1.93803	442.42493	5647.87891	3581	1	0	1	-361	-332.387	490.24832	20.50752	20235.0	15299.3	20283.8	15306.3	-361.0	-361.0
405/647	20916.7	13052.5	20965.5	13059.5	723.95746	5605.38867	355.22733	0.75562	0.81251	463.09763	5272.55957	3589	1	3	1	95	123.6	491.40593	15.25070	20916.7	13052.5	20965.5	13059.5	95.0	95.0
405/647	19827.4	17930.9	19876.3	17937.9	1270.00073	11287.13574	318.43726	0.08864	1.12468	450.63519	11517.24023	3599	2	1	1	-51	-22.4157	989.50594	8.86691	19827.4	17930.9	19876.3	17937.9	-51.0	-51.0
405/647	20793.2	20365.3	20842.0	20372.3	529.68536	7334.25244	331.78506	0.18689	0.86431	430.57312	7186.34277	3603	2	5	1	49	77.578	642.96971	13.48049	20793.2	20365.3	20842.0	20372.3	49.0	49.0
405/647	20826.6	20392.5	20875.5	20399.5	534.74701	3383.78711	321.13483	0.43258	0.78287	443.53931	3053.51709	3606	1	6	1	67	95.5733	296.64545	19.54682	20826.6	20392.5	20875.5	20399.5	67.0	67.0
405/647	22428.2	25854.1	22477.0	25861.1	612.90302	5600.03857	385.88660	1.46411	1.32857	414.32214	5537.72510	3607	1	8	1	-222	-193.428	490.93690	16.88040	22428.2	25854.1	22477.0	25861.1	-222.0	-222.0
405/647	20937.8	23386.2	20986.7	23393.2	814.03674	4092.69922	286.24832	1.38477	1.12013	457.30356	3945.41113	3629	1	1	1	-42	-13.4639	358.79343	13.82622	20937.8	23386.2	20986.7	23393.2	-42.0	-42.0
405/647	20953.5	23369.0	21002.3	23376.0	929.68658	4780.50195	289.48663	1.24532	1.03930	425.10251	4708.43750	3631	1	2	1	-24	4.53098	419.09083	12.09940	20953.5	23369.0	21002.3	23376.0	-24.0	-24.0
405/647	21078.4	23334.6	21127.2	23341.6	1050.71826	46840.55078	361.39423	0.57338	1.43470	437.32608	46579.93750	3653	5	1	1	-198	-169.525	4106.35651	4.51156	21078.4	23334.6	21127.2	23341.6	-198.0	-198.0
405/647	19998.8	16708.2	20047.6	16715.2	803.54388	7195.19482	382.01157	1.47892	1.30499	462.56003	7106.39844	3661	1	1	1	-209	-180.545	630.77899	13.93648	19998.8	16708.2	20047.6	16715.2	-209.0	-209.0
405/647	21450.2	12220.3	21499.0	12227.3	1181.40222	8736.50391	347.16025	0.54299	0.81961	480.29669	8512.58203	3667	1	0	1	82	110.439	765.90047	10.29635	21450.2	12220.3	21499.0	12227.3	82.0	82.0
405/647	21199.2	23630.3	21248.0	23637.3	911.36945	8699.91309	394.43030	0.57961	1.59616	429.46060	8293.87891	3670	1	4	1	-281	-252.568	762.69267	12.23882	21199.2	23630.3	21248.0	23637.3	-281.0	-281.0
405/647	20736.5	13712.4	20785.3	13719.4	1485.27112	47826.71484	377.49146	0.73220	1.48103	440.13733	47171.77734	3692	4	1	1	-236	-207.624	4192.81026	4.46434	20736.5	13712.4	20785.3	13719.4	-236.0	-236.0
405/647	21759.1	12132.7	21807.9	12139.7	1534.22327	15736.15234	344.22372	0.44649	1.33353	447.88434	15639.02832	3702	2	0	1	-145	-116.65	1379.53655	7.64985	21759.1	12132.7	21807.9	12139.7	-145.0	-145.0
405/647	20649.0	13542.6	20697.8	13549.6	1719.76074	13933.20605	303.30582	0.71346	1.16716	464.86554	13967.72363	3725	2	0	1	-57	-28.7082	1221.47820	6.99326	20649.0	13542.6	20697.8	13549.6	-57.0	-57.0
405/647	20868.2	20513.4	20917.0	20520.4	626.68073	8490.88770	469.90863	0.32317	0.54424	502.55731	7916.92090	3728	1	2	1	308	336.284	744.36810	17.73722	20868.2	20513.4	20917.0	20520.4	308.0	308.0
405/647	19912.9	15851.7	19961.8	15858.7	702.33728	44737.73438	321.76837	0.12966	0.88158	438.30154	43178.03906	3738	8	3	1	34	62.2587	3922.00954	4.50229	19912.9	15851.7	19961.8	15858.7	34.0	34.0
405/647	20924.7	13261.9	20973.6	13268.9	733.66473	37121.08203	409.71585	1.25591	1.47420	440.50546	36067.23438	3742	4	2	1	-290	-261.751	3254.28276	6.22404	20924.7	13261.9	20973.6	13268.9	-290.0	-290.0
405/647	20128.9	20403.2	20177.7	20410.2	852.22430	9670.46875	330.39612	0.23918	0.75575	447.01953	9076.02344	3742	2	5	1	85	113.249	847.77808	10.69287	20128.9	20403.2	20177.7	20410.2	85.0	85.0
405/647	20162.9	20389.3	20211.8	20396.3	868.37561	13531.12500	296.29123	1.21272	0.82163	468.19736	13349.20020	3746	3	0	1	35	63.2384	1186.22908	7.85030	20162.9	20389.3	20211.8	20396.3	35.0	35.0
405/647	19913.0	15843.4	19961.8	15850.4	904.88104	14929.16797	301.12753	0.97995	0.84456	448.89249	14346.06445	3747	3	0	1	32	60.2358	1308.79089	7.32655	19913.0	15843.4	19961.8	15850.4	32.0	32.0
405/647	20800.7	23394.5	20849.6	23401.5	584.75348	9732.58887	330.06082	0.17412	0.88286	423.04871	9228.56641	3758	2	1	1	40	68.2078	853.22395	10.41732	20800.7	23394.5	20849.6	23401.5	40.0	40.0
405/647	21527.1	24375.9	21576.0	24382.9	557.58575	31288.39453	432.03906	0.58357	1.70546	470.42905	29652.54492	3761	4	1	1	-351	-322.8	2742.95030	8.03756	21527.1	24375.9	21576.0	24382.9	-351.0	-351.0
405/647	19781.6	17575.0	19830.5	17582.0	1269.63745	23007.33008	316.32199	0.16834	1.00623	445.82578	22275.06641	3762	3	1	1	-12	16.1977	2016.97670	5.58056	19781.6	17575.0	19830.5	17582.0	-12.0	-12.0
405/647	21778.7	12196.6	21827.5	12203.6	794.59723	12953.02734	354.58929	0.19859	1.63694	443.02972	12862.91895	3775	2	2	1	-221	-192.835	1135.54916	9.37647	21778.7	12196.6	21827.5	12203.6	-221.0	-221.0
405/647	20561.4	22138.2	20610.3	22145.2	1334.33997	7522.14014	303.10809	0.95239	0.82348	481.93396	7410.65137	3796	1	0	1	39	67.1111	659.44120	9.39787	20561.4	22138.2	20610.3	22145.2	39.0	39.0
405/647	20038.9	19974.6	20087.7	19981.6	835.20276	20930.33203	303.77322	0.79042	0.89198	466.81580	20693.42188	3819	4	5	1	20	48.0526	1834.89314	6.25347	20038.9	19974.6	20087.7	19981.6	20.0	20.0
405/647	20834.3	13296.4	20883.1	13303.4	580.98035	52810.08984	333.87573	0.42058	1.19296	448.48761	51319.28516	3823	5	3	1	-85	-56.9576	4629.68630	3.66937	20834.3	13296.4	20883.1	13303.4	-85.0	-85.0
405/647	21618.0	24525.6	21666.8	24532.6	792.20380	5757.74707	344.16592	0.16051	1.43600	456.98248	6093.61279	3826	1	3	1	-169	-140.965	504.76269	14.07419	21618.0	24525.6	21666.8	24532.6	-169.0	-169.0
405/647	19809.1	17772.4	19857.9	17779.4	1119.02161	31795.97461	323.86954	0.10113	1.15115	457.48227	30592.77344	3828	4	0	1	-63	-34.9703	2787.44817	4.90848	19809.1	17772.4	19857.9	17779.4	-63.0	-63.0
405/647	20045.6	18647.6	20094.4	18654.6	918.71234	13151.61719	365.92108	0.54555	1.47167	438.80768	12842.46191	3837	2	2	1	-213	-184.993	1152.95888	9.71966	20045.6	18647.6	20094.4	18654.6	-213.0	-213.0
405/647	19988.1	15616.3	20036.9	15623.3	927.34222	43374.72266	333.15793	0.50817	1.06338	428.31030	42561.23828	3870	6	0	1	-32	-4.07714	3802.51880	4.42960	19988.1	15616.3	20036.9	15623.3	-32.0	-32.0
405/647	21046.9	23069.9	21095.7	23076.9	670.79675	107529.06250	433.25635	1.45064	1.49468	435.15198	102251.17188	3883	12	2	1	-330	-302.11	9426.71806	4.04075	21046.9	23069.9	21095.7	23076.9	-330.0	-330.0
405/647	20029.9	19363.8	20078.8	19370.8	522.18774	3485.51831	329.82260	0.23579	0.76078	455.37000	3477.75024	3900	1	3	1	83	110.847	305.56389	20.15025	20029.9	19363.8	20078.8	19370.8	83.0	83.0
405/647	21094.8	12823.2	21143.7	12830.2	1015.39850	17964.02930	334.52390	0.29271	1.27303	431.59766	17167.38867	3904	3	1	1	-113	-85.1637	1574.84717	7.36487	21094.8	12823.2	21143.7	12830.2	-113.0	-113.0
405/647	21255.3	24105.5	21304.1	24112.5	710.01941	5261.97900	347.53574	1.04067	1.09959	428.73035	4878.74121	3912	1	1	1	-55	-27.184	461.30033	15.09882	21255.3	24105.5	21304.1	24112.5	-55.0	-55.0
405/647	20501.3	21264.1	20550.1	21271.1	846.70453	4746.53125	302.26111	0.88289	1.29190	483.45734	4767.56689	3928	1	7	1	-86	-58.2247	416.11273	13.60954	20501.3	21264.1	20550.1	21271.1	-86.0	-86.0
405/647	20715.0	13565.9	20763.8	13572.9	911.73877	19832.25781	345.36404	0.27882	1.40523	467.50427	20134.96680	3956	3	2	1	-164	-136.296	1738.62860	7.33750	20715.0	13565.9	20763.8	13572.9	-164.0	-164.0
405/647	20362.6	21089.8	20411.4	21096.7	896.30017	7257.87256	363.27707	0.60263	0.74098	474.70395	7208.36182	3961	1	2	1	130	157.691	636.27374	12.84184	20362.6	21089.8	20411.4	21096.7	130.0	130.0
405/647	20027.9	15019.7	20076.7	15026.7	863.19055	5897.76416	333.69553	0.38560	0.91832	447.83514	5653.12109	3963	1	1	1	29	56.6862	517.03752	13.02142	20027.9	15019.7	20076.7	15026.7	29.0	29.0
405/647	21380.3	24173.3	21429.1	24180.3	1113.87573	8168.19629	345.70428	0.40546	1.36360	416.95059	8158.72949	3978	1	2	1	-155	-127.352	716.07881	10.34870	21380.3	24173.3	21429.1	24180.3	-155.0	-155.0
405/647	19923.0	16197.7	19971.8	16204.7	1419.66907	7860.38721	300.39206	1.00425	1.33031	438.59036	7811.24121	3981	1	0	1	-92	-64.3596	689.09421	8.73126	19923.0	16197.7	19971.8	16204.7	-92.0	-92.0
405/647	20640.1	13320.5	20689.0	13327.5	776.85730	24255.15039	325.97559	0.05879	0.84922	455.08563	23270.43750	3993	4	0	1	49	76.6099	2126.36899	6.15772	20640.1	13320.5	20689.0	13327.5	49.0	49.0
405/647	20300.2	14142.0	20349.0	14149.0	734.40076	12355.89258	324.48224	0.17007	1.05906	452.48550	12125.72461	3996	2	4	1	-30	-2.39773	1083.20033	8.49725	20300.2	14142.0	20349.0	14149.0	-30.0	-30.0
405/647	19965.6	16548.7	20014.5	16555.7	836.69916	5582.27490	329.74710	0.26189	1.19911	444.98199	5392.45068	4006	1	0	1	-84	-56.4232	489.37962	13.33855	19965.6	16548.7	20014.5	16555.7	-84.0	-84.0
405/647	20170.6	20024.1	20219.4	20031.1	587.68109	9397.73633	364.18839	0.93956	0.79822	429.23798	9182.11621	4006	2	2	1	112	139.577	823.86853	12.74218	20170.6	20024.1	20219.4	20031.1	112.0	112.0
405/647	20037.4	14940.8	20086.2	14947.8	558.57623	59013.28906	468.72626	1.39113	0.63763	446.41599	56504.89063	4047	6	0	1	287	314.473	5173.50031	6.08110	20037.4	14940.8	20086.2	14947.8	287.0	287.0
405/647	20964.9	13002.4	21013.7	13009.4	1055.60205	34330.05469	312.29233	0.34449	1.14763	459.34900	33515.10156	4049	4	0	1	-56	-28.5326	3009.60261	4.37896	20964.9	13002.4	21013.7	13009.4	-56.0	-56.0
405/647	20015.9	15722.0	20064.7	15729.0	624.09155	161520.07813	329.00330	0.09758	1.27820	449.84805	158002.50000	4065	19	1	1	-108	-80.5733	14159.93223	2.17828	20015.9	15722.0	20064.7	15729.0	-108.0	-108.0
405/647	20205.1	19623.9	20254.0	19630.9	1044.98962	40660.47266	340.47635	0.29810	1.34857	460.21817	40529.34375	4072	5	5	1	-143	-115.591	3564.56946	4.66937	20205.1	19623.9	20254.0	19630.9	-143.0	-143.0
405/647	20950.0	22838.6	20998.9	22845.6	879.15784	10079.08398	432.25214	0.14557	1.82463	410.85114	10116.69922	4072	1	6	1	-362	-334.591	883.60003	12.40836	20950.0	22838.6	20998.9	22845.6	-362.0	-362.0
405/647	21593.7	12059.4	21642.6	12066.4	1291.26465	14331.04590	340.57483	0.62858	0.91589	457.09857	14088.07031	4087	2	2	1	36	63.3707	1256.35550	8.16335	21593.7	12059.4	21642.6	12066.4	36.0	36.0
405/647	21278.7	12591.7	21327.5	12598.7	1618.78357	13487.61816	368.49643	0.81013	1.40968	463.33688	13592.20898	4093	1	0	1	-206	-178.645	1182.41498	7.95877	21278.7	12591.7	21327.5	12598.7	-206.0	-206.0
405/647	20825.6	20601.7	20874.5	20608.7	1871.73096	10466.54883	301.88397	0.79993	0.93952	461.49524	10387.61914	4100	1	0	1	5	32.3377	917.56780	7.18415	20825.6	20601.7	20874.5	20608.7	5.0	5.0
405/647	22299.0	25832.8	22347.8	25839.8	1311.40637	9854.78711	349.95728	0.02466	1.53040	407.04663	10135.36719	4109	1	0	1	-196	-168.685	863.93667	9.04720	22299.0	25832.8	22347.8	25839.8	-196.0	-196.0
405/647	20558.9	13767.6	20607.7	13774.6	835.43365	30105.83203	315.02747	0.26043	1.17443	444.93118	29137.18555	4109	4	3	1	-65	-37.6852	2639.27894	4.87106	20558.9	13767.6	20607.7	13774.6	-65.0	-65.0
405/647	20907.3	23236.7	20956.1	23243.7	520.21106	3774.47656	343.87341	0.64888	0.88021	416.35837	3718.04053	4122	1	1	1	54	81.2817	330.89590	19.53030	20907.3	23236.7	20956.1	23243.7	54.0	54.0
405/647	19945.0	16385.6	19993.8	16392.5	563.86877	4383.52539	355.94492	0.32377	1.47525	423.98474	4520.53418	4139	1	2	1	-197	-169.762	384.28921	18.31811	19945.0	16385.6	19993.8	16392.5	-197.0	-197.0
405/647	20461.0	13662.9	20509.8	13669.9	583.69360	6958.96631	312.37122	0.31050	1.07511	413.17651	7249.45410	4145	2	5	1	-34	-6.77685	610.06961	12.53180	20461.0	13662.9	20509.8	13669.9	-34.0	-34.0
405/647	20889.6	21005.3	20938.5	21012.3	1394.29590	27125.31055	309.56937	0.45037	0.98571	460.61768	26550.67188	4156	3	0	1	-7	20.1952	2377.98646	4.79882	20889.6	21005.3	20938.5	21012.3	-7.0	-7.0
405/647	20232.0	14301.4	20280.8	14308.4	671.21014	3377.20044	286.35791	1.38250	1.01422	412.60242	3451.93945	4156	1	1	1	-18	9.19516	296.06802	15.69969	20232.0	14301.4	20280.8	14308.4	-18.0	-18.0
405/647	19765.3	17224.9	19814.2	17231.9	1359.77600	13794.78711	303.05396	0.71999	0.97437	436.29633	13294.18262	4164	2	0	1	-5	22.1748	1209.34346	6.91273	19765.3	17224.9	19814.2	17231.9	-5.0	-5.0
405/647	19828.8	15796.5	19877.6	15803.5	504.89319	6612.20898	461.99106	0.68300	0.57915	461.16132	6194.74023	4166	1	0	1	292	319.17	579.67054	20.77504	19828.8	15796.5	19877.6	15803.5	292.0	292.0
405/647	22249.3	25756.7	22298.1	25763.7	624.65582	3197.24878	288.82040	1.43031	1.32076	389.02173	3274.45703	4167	1	1	1	-82	-54.8328	280.29225	16.34366	22249.3	25756.7	22298.1	25763.7	-82.0	-82.0
